,words,tokenised_words,true,pred,sentence,agreement
30810,at,['at'],O,O,sentence#1229,True
30811,the,['the'],O,O,sentence#1229,True
30812,earliest,['earliest'],O,O,sentence#1229,True
30813,The,['the'],O,O,sentence#1230,True
30814,group,['group'],O,O,sentence#1230,True
30815,",","[',']",O,O,sentence#1230,True
30816,known,['known'],O,O,sentence#1230,True
30817,as,['as'],O,O,sentence#1230,True
30818,Munich,['munich'],B-ORG,B-ORG,sentence#1230,True
30819,Re,['re'],I-ORG,I-ORG,sentence#1230,True
30820,",","[',']",O,O,sentence#1230,True
30821,plans,['plans'],O,O,sentence#1230,True
30822,to,['to'],O,O,sentence#1230,True
30823,seek,['seek'],O,O,sentence#1230,True
30824,approval,['approval'],O,O,sentence#1230,True
30825,for,['for'],O,O,sentence#1230,True
30826,the,['the'],O,O,sentence#1230,True
30827,move,['move'],O,O,sentence#1230,True
30828,at,['at'],O,O,sentence#1230,True
30829,its,['its'],O,O,sentence#1230,True
30830,shareholders,['shareholders'],O,O,sentence#1230,True
30831,',"[""'""]",O,O,sentence#1230,True
30832,meeting,['meeting'],O,O,sentence#1230,True
30833,today,['today'],O,O,sentence#1230,True
30834,The,['the'],O,O,sentence#1231,True
30835,company,['company'],O,O,sentence#1231,True
30836,said,['said'],O,O,sentence#1231,True
30837,the,['the'],O,O,sentence#1231,True
30838,switch,['switch'],O,O,sentence#1231,True
30839,would,['would'],O,O,sentence#1231,True
30840,probably,['probably'],O,O,sentence#1231,True
30841,become,['become'],O,O,sentence#1231,True
30842,effective,['effective'],O,O,sentence#1231,True
30843,in,['in'],O,O,sentence#1231,True
30844,September,['september'],O,O,sentence#1231,True
30845,The,['the'],O,O,sentence#1232,True
30846,planned,['planned'],O,O,sentence#1232,True
30847,10-for-one,"['10', '-', 'for', '-', 'one']",O,O,sentence#1232,True
30848,stock,['stock'],O,O,sentence#1232,True
30849,split,['split'],O,O,sentence#1232,True
30850,would,['would'],O,O,sentence#1232,True
30851,reduce,['reduce'],O,O,sentence#1232,True
30852,the,['the'],O,O,sentence#1232,True
30853,par,['par'],O,O,sentence#1232,True
30854,value,['value'],O,O,sentence#1232,True
30855,of,['of'],O,O,sentence#1232,True
30856,Munich,['munich'],B-ORG,B-ORG,sentence#1232,True
30857,Re,['re'],I-ORG,I-ORG,sentence#1232,True
30858,'s,"[""'"", 's']",O,O,sentence#1232,True
30859,shares,['shares'],O,O,sentence#1232,True
30860,to,['to'],O,O,sentence#1232,True
30861,five,['five'],O,O,sentence#1232,True
30862,marks,['marks'],O,O,sentence#1232,True
30863,from,['from'],O,O,sentence#1232,True
30864,50,['50'],O,O,sentence#1232,True
30865,",","[',']",O,O,sentence#1232,True
30866,causing,['causing'],O,O,sentence#1232,True
30867,their,['their'],O,O,sentence#1232,True
30868,price,['price'],O,O,sentence#1232,True
30869,to,['to'],O,O,sentence#1232,True
30870,drop,['drop'],O,O,sentence#1232,True
30871,to,['to'],O,O,sentence#1232,True
30872,around,['around'],O,O,sentence#1232,True
30873,one,['one'],O,O,sentence#1232,True
30874,tenth,['tenth'],O,O,sentence#1232,True
30875,of,['of'],O,O,sentence#1232,True
30876,the,['the'],O,O,sentence#1232,True
30877,present,['present'],O,O,sentence#1232,True
30878,value,['value'],O,O,sentence#1232,True
30879,Munich,['munich'],B-ORG,B-ORG,sentence#1233,True
30880,Re,['re'],I-ORG,I-ORG,sentence#1233,True
30881,'s,"[""'"", 's']",O,O,sentence#1233,True
30882,registered,['registered'],O,O,sentence#1233,True
30883,shares,['shares'],O,O,sentence#1233,True
30884,",","[',']",O,O,sentence#1233,True
30885,part,['part'],O,O,sentence#1233,True
30886,of,['of'],O,O,sentence#1233,True
30887,the,['the'],O,O,sentence#1233,True
30888,blue-chip,"['blue', '-', 'chip']",O,O,sentence#1233,True
30889,DAX,['dax'],B-MISC,B-MISC,sentence#1233,True
30890,index,['index'],O,O,sentence#1233,True
30891,",","[',']",O,O,sentence#1233,True
30892,were,['were'],O,O,sentence#1233,True
30893,trading,['trading'],O,O,sentence#1233,True
30894,at,['at'],O,O,sentence#1233,True
30895,"3,710","['3', ',', '710']",O,O,sentence#1233,True
30896,marks,['marks'],O,O,sentence#1233,True
30897,on,['on'],O,O,sentence#1233,True
30898,Friday,['friday'],O,O,sentence#1233,True
30899,--,"['-', '-']",O,O,sentence#1234,True
30900,Frankfurt,['frankfurt'],B-ORG,B-ORG,sentence#1234,True
30901,Newsroom,"['news', '##room']",I-ORG,O,sentence#1234,False
30902,",","[',']",O,O,sentence#1234,True
30903,+49,"['+', '49']",O,O,sentence#1234,True
30904,69,['69'],O,O,sentence#1234,True
30905,756525,"['75', '##65', '##25']",O,O,sentence#1234,True
30906,EU,['eu'],B-ORG,B-ORG,sentence#1234,True
30907,experts,['experts'],O,O,sentence#1234,True
30908,postpone,"['post', '##pone']",O,O,sentence#1234,True
30909,talks,['talks'],O,O,sentence#1234,True
30910,on,['on'],O,O,sentence#1234,True
30911,rice,['rice'],O,O,sentence#1234,True
30912,area,['area'],O,O,sentence#1234,True
30913,aid,['aid'],O,O,sentence#1234,True
30914,BRUSSELS,['brussels'],B-LOC,B-LOC,sentence#1235,True
30915,1996-12-06,"['1996', '-', '12', '-', '06']",O,O,sentence#1235,True
30916,European,['european'],B-ORG,B-ORG,sentence#1235,True
30917,Union,['union'],I-ORG,I-ORG,sentence#1235,True
30918,rice,['rice'],O,O,sentence#1235,True
30919,experts,['experts'],O,O,sentence#1235,True
30920,on,['on'],O,O,sentence#1235,True
30921,Thursday,['thursday'],O,O,sentence#1235,True
30922,postponed,['postponed'],O,O,sentence#1235,True
30923,discussion,['discussion'],O,O,sentence#1235,True
30924,on,['on'],O,O,sentence#1235,True
30925,area,['area'],O,O,sentence#1235,True
30926,aid,['aid'],O,O,sentence#1235,True
30927,payments,['payments'],O,O,sentence#1235,True
30928,to,['to'],O,O,sentence#1235,True
30929,rice,['rice'],O,O,sentence#1235,True
30930,producers,['producers'],O,O,sentence#1235,True
30931,because,['because'],O,O,sentence#1235,True
30932,the,['the'],O,O,sentence#1235,True
30933,documents,['documents'],O,O,sentence#1235,True
30934,were,['were'],O,O,sentence#1235,True
30935,not,['not'],O,O,sentence#1235,True
30936,available,['available'],O,O,sentence#1235,True
30937,in,['in'],O,O,sentence#1235,True
30938,all,['all'],O,O,sentence#1235,True
30939,the,['the'],O,O,sentence#1235,True
30940,EU,['eu'],B-ORG,B-ORG,sentence#1235,True
30941,languages,['languages'],O,O,sentence#1235,True
30942,",","[',']",O,O,sentence#1235,True
30943,an,['an'],O,O,sentence#1235,True
30944,EU,['eu'],B-ORG,B-ORG,sentence#1235,True
30945,offcial,"['off', '##cial']",O,O,sentence#1235,True
30946,said,['said'],O,O,sentence#1235,True
30947,on,['on'],O,O,sentence#1235,True
30948,Friday,['friday'],O,O,sentence#1235,True
30949,"""","['""']",O,O,sentence#1236,True
30950,The,['the'],O,O,sentence#1236,True
30951,discussion,['discussion'],O,O,sentence#1236,True
30952,in,['in'],O,O,sentence#1236,True
30953,the,['the'],O,O,sentence#1236,True
30954,experts,['experts'],O,O,sentence#1236,True
30955,group,['group'],O,O,sentence#1236,True
30956,had,['had'],O,O,sentence#1236,True
30957,to,['to'],O,O,sentence#1236,True
30958,be,['be'],O,O,sentence#1236,True
30959,postponed,['postponed'],O,O,sentence#1236,True
30960,because,['because'],O,O,sentence#1236,True
30961,the,['the'],O,O,sentence#1236,True
30962,documents,['documents'],O,O,sentence#1236,True
30963,needed,['needed'],O,O,sentence#1236,True
30964,to,['to'],O,O,sentence#1236,True
30965,be,['be'],O,O,sentence#1236,True
30966,translated,['translated'],O,O,sentence#1236,True
30967,into,['into'],O,O,sentence#1236,True
30968,the,['the'],O,O,sentence#1236,True
30969,official,['official'],O,O,sentence#1236,True
30970,languages,['languages'],O,O,sentence#1236,True
30971,and,['and'],O,O,sentence#1236,True
30972,the,['the'],O,O,sentence#1236,True
30973,item,['item'],O,O,sentence#1236,True
30974,will,['will'],O,O,sentence#1236,True
30975,be,['be'],O,O,sentence#1236,True
30976,on,['on'],O,O,sentence#1236,True
30977,next,['next'],O,O,sentence#1236,True
30978,week,['week'],O,O,sentence#1236,True
30979,'s,"[""'"", 's']",O,O,sentence#1236,True
30980,agenda,['agenda'],O,O,sentence#1236,True
30981,",","[',']",O,O,sentence#1236,True
30982,"""","['""']",O,O,sentence#1236,True
30983,the,['the'],O,O,sentence#1236,True
30984,offcial,"['off', '##cial']",O,B-ORG,sentence#1236,False
30985,said,['said'],O,O,sentence#1236,True
30986,European,['european'],B-MISC,B-MISC,sentence#1237,True
30987,rice,['rice'],O,O,sentence#1237,True
30988,producers,['producers'],O,O,sentence#1237,True
30989,are,['are'],O,O,sentence#1237,True
30990,due,['due'],O,O,sentence#1237,True
30991,to,['to'],O,O,sentence#1237,True
30992,get,['get'],O,O,sentence#1237,True
30993,compensatory,"['com', '##pen', '##sat', '##ory']",O,O,sentence#1237,True
30994,area,['area'],O,O,sentence#1237,True
30995,aid,['aid'],O,O,sentence#1237,True
30996,payments,['payments'],O,O,sentence#1237,True
30997,similar,['similar'],O,O,sentence#1237,True
30998,to,['to'],O,O,sentence#1237,True
30999,those,['those'],O,O,sentence#1237,True
31000,paid,['paid'],O,O,sentence#1237,True
31001,to,['to'],O,O,sentence#1237,True
31002,cereal,['cereal'],O,O,sentence#1237,True
31003,producers,['producers'],O,O,sentence#1237,True
31004,because,['because'],O,O,sentence#1237,True
31005,of,['of'],O,O,sentence#1237,True
31006,cuts,['cuts'],O,O,sentence#1237,True
31007,in,['in'],O,O,sentence#1237,True
31008,intervention,['intervention'],O,O,sentence#1237,True
31009,prices,['prices'],O,O,sentence#1237,True
31010,--,"['-', '-']",O,O,sentence#1238,True
31011,Brussels,['brussels'],B-ORG,B-LOC,sentence#1238,False
31012,Newsroom,"['news', '##room']",I-ORG,O,sentence#1238,False
31013,32,['32'],O,O,sentence#1238,True
31014,2,['2'],O,O,sentence#1238,True
31015,287,['287'],O,O,sentence#1238,True
31016,6800,"['680', '##0']",O,O,sentence#1238,True
31017,Frankfurt,['frankfurt'],B-LOC,B-LOC,sentence#1238,True
31018,dollar,['dollar'],O,O,sentence#1238,True
31019,fix,['fix'],O,O,sentence#1238,True
31020,1.5338,"['1', '.', '53', '##38']",O,O,sentence#1238,True
31021,marks,['marks'],O,O,sentence#1238,True
31022,FRANKFURT,['frankfurt'],B-LOC,B-LOC,sentence#1239,True
31023,1996-12-06,"['1996', '-', '12', '-', '06']",O,O,sentence#1239,True
31024,The,['the'],O,O,sentence#1239,True
31025,dollar,['dollar'],O,O,sentence#1239,True
31026,was,['was'],O,O,sentence#1239,True
31027,fixed,['fixed'],O,O,sentence#1239,True
31028,at,['at'],O,O,sentence#1239,True
31029,1.5338,"['1', '.', '53', '##38']",O,O,sentence#1239,True
31030,marks,['marks'],O,O,sentence#1239,True
31031,in,['in'],O,O,sentence#1239,True
31032,Frankfurt,['frankfurt'],B-LOC,B-LOC,sentence#1239,True
31033,on,['on'],O,O,sentence#1239,True
31034,Friday,['friday'],O,O,sentence#1239,True
31035,",","[',']",O,O,sentence#1239,True
31036,after,['after'],O,O,sentence#1239,True
31037,1.5607,"['1', '.', '560', '##7']",O,O,sentence#1239,True
31038,marks,['marks'],O,O,sentence#1239,True
31039,on,['on'],O,O,sentence#1239,True
31040,Thursday,['thursday'],O,O,sentence#1239,True
31041,There,['there'],O,O,sentence#1240,True
31042,was,['was'],O,O,sentence#1240,True
31043,no,['no'],O,O,sentence#1240,True
31044,Bundesbank,"['bun', '##des', '##bank']",B-ORG,B-ORG,sentence#1240,True
31045,intervention,['intervention'],O,O,sentence#1240,True
31046,John,['john'],B-ORG,B-ORG,sentence#1241,True
31047,Lewis,['lewis'],I-ORG,I-ORG,sentence#1241,True
31048,UK,['uk'],I-ORG,B-LOC,sentence#1241,False
31049,store,['store'],O,O,sentence#1241,True
31050,sales,['sales'],O,O,sentence#1241,True
31051,up,['up'],O,O,sentence#1241,True
31052,4.5,"['4', '.', '5']",O,O,sentence#1241,True
31053,%,['%'],O,O,sentence#1241,True
31054,in,['in'],O,O,sentence#1241,True
31055,week,['week'],O,O,sentence#1241,True
31056,LONDON,['london'],B-LOC,B-LOC,sentence#1242,True
31057,1996-12-06,"['1996', '-', '12', '-', '06']",O,O,sentence#1242,True
31058,The,['the'],O,O,sentence#1242,True
31059,John,['john'],B-PER,B-ORG,sentence#1242,False
31060,Lewis,['lewis'],I-PER,I-ORG,sentence#1242,False
31061,Partnership,['partnership'],O,I-ORG,sentence#1242,False
31062,said,['said'],O,O,sentence#1242,True
31063,its,['its'],O,O,sentence#1242,True
31064,UK,['uk'],B-LOC,B-LOC,sentence#1242,True
31065,department,['department'],O,O,sentence#1242,True
31066,store,['store'],O,O,sentence#1242,True
31067,sales,['sales'],O,O,sentence#1242,True
31068,rose,['rose'],O,O,sentence#1242,True
31069,4.5,"['4', '.', '5']",O,O,sentence#1242,True
31070,percent,['percent'],O,O,sentence#1242,True
31071,in,['in'],O,O,sentence#1242,True
31072,the,['the'],O,O,sentence#1242,True
31073,week,['week'],O,O,sentence#1242,True
31074,to,['to'],O,O,sentence#1242,True
31075,November,['november'],O,O,sentence#1242,True
31076,30,['30'],O,O,sentence#1242,True
31077,compared,['compared'],O,O,sentence#1242,True
31078,with,['with'],O,O,sentence#1242,True
31079,the,['the'],O,O,sentence#1242,True
31080,same,['same'],O,O,sentence#1242,True
31081,week,['week'],O,O,sentence#1242,True
31082,a,['a'],O,O,sentence#1242,True
31083,year,['year'],O,O,sentence#1242,True
31084,earlier,['earlier'],O,O,sentence#1242,True
31085,In,['in'],O,O,sentence#1243,True
31086,the,['the'],O,O,sentence#1243,True
31087,18,['18'],O,O,sentence#1243,True
31088,weeks,['weeks'],O,O,sentence#1243,True
31089,to,['to'],O,O,sentence#1243,True
31090,November,['november'],O,O,sentence#1243,True
31091,30,['30'],O,O,sentence#1243,True
31092,",","[',']",O,O,sentence#1243,True
31093,sales,['sales'],O,O,sentence#1243,True
31094,were,['were'],O,O,sentence#1243,True
31095,up,['up'],O,O,sentence#1243,True
31096,13.6,"['13', '.', '6']",O,O,sentence#1243,True
31097,percent,['percent'],O,O,sentence#1243,True
31098,year-on-year,"['year', '-', 'on', '-', 'year']",O,O,sentence#1243,True
31099,Total,['total'],O,O,sentence#1244,True
31100,sales,['sales'],O,O,sentence#1244,True
31101,",","[',']",O,O,sentence#1244,True
31102,including,['including'],O,O,sentence#1244,True
31103,the,['the'],O,O,sentence#1244,True
31104,Waitrose,"['wait', '##rose']",B-ORG,B-ORG,sentence#1244,True
31105,supermarket,['supermarket'],O,O,sentence#1244,True
31106,chain,['chain'],O,O,sentence#1244,True
31107,",","[',']",O,O,sentence#1244,True
31108,rose,['rose'],O,O,sentence#1244,True
31109,5.8,"['5', '.', '8']",O,O,sentence#1244,True
31110,percent,['percent'],O,O,sentence#1244,True
31111,in,['in'],O,O,sentence#1244,True
31112,the,['the'],O,O,sentence#1244,True
31113,week,['week'],O,O,sentence#1244,True
31114,and,['and'],O,O,sentence#1244,True
31115,were,['were'],O,O,sentence#1244,True
31116,up,['up'],O,O,sentence#1244,True
31117,11.4,"['11', '.', '4']",O,O,sentence#1244,True
31118,percent,['percent'],O,O,sentence#1244,True
31119,in,['in'],O,O,sentence#1244,True
31120,the,['the'],O,O,sentence#1244,True
31121,18-week,"['18', '-', 'week']",O,O,sentence#1244,True
31122,period,['period'],O,O,sentence#1244,True
31123,--,"['-', '-']",O,O,sentence#1245,True
31124,Rosemary,['rosemary'],B-PER,B-PER,sentence#1245,True
31125,Bennett,['bennett'],I-PER,I-PER,sentence#1245,True
31126,",","[',']",O,O,sentence#1245,True
31127,London,['london'],B-ORG,B-ORG,sentence#1245,True
31128,Newsroom,"['news', '##room']",I-ORG,I-ORG,sentence#1245,True
31129,44,['44'],O,O,sentence#1245,True
31130,171,['171'],O,O,sentence#1245,True
31131,542,"['54', '##2']",O,O,sentence#1245,True
31132,2774,"['277', '##4']",O,O,sentence#1245,True
31133,Timah,"['tim', '##ah']",B-ORG,B-PER,sentence#1245,False
31134,at,['at'],O,O,sentence#1245,True
31135,15.625,"['15', '.', '625']",O,O,sentence#1245,True
31136,in,['in'],O,O,sentence#1245,True
31137,London,['london'],B-LOC,B-LOC,sentence#1245,True
31138,at,['at'],O,O,sentence#1245,True
31139,0931,"['09', '##31']",O,O,sentence#1245,True
31140,GMT,"['gm', '##t']",B-MISC,B-MISC,sentence#1245,True
31141,LONDON,['london'],B-LOC,B-LOC,sentence#1246,True
31142,1996-12-06,"['1996', '-', '12', '-', '06']",O,O,sentence#1246,True
31143,PT,['pt'],B-ORG,B-ORG,sentence#1246,True
31144,Tambang,"['tam', '##bang']",I-ORG,I-ORG,sentence#1246,True
31145,Timah,"['tim', '##ah']",I-ORG,I-ORG,sentence#1246,True
31146,was,['was'],O,O,sentence#1246,True
31147,traded,['traded'],O,O,sentence#1246,True
31148,at,['at'],O,O,sentence#1246,True
31149,$,['$'],O,O,sentence#1246,True
31150,15.625,"['15', '.', '625']",O,O,sentence#1246,True
31151,per,['per'],O,O,sentence#1246,True
31152,GDR,"['g', '##dr']",O,B-LOC,sentence#1246,False
31153,in,['in'],O,O,sentence#1246,True
31154,London,['london'],B-LOC,B-LOC,sentence#1246,True
31155,on,['on'],O,O,sentence#1246,True
31156,Friday,['friday'],O,O,sentence#1246,True
31157,at,['at'],O,O,sentence#1246,True
31158,around,['around'],O,O,sentence#1246,True
31159,0931,"['09', '##31']",O,O,sentence#1246,True
31160,GMT,"['gm', '##t']",B-MISC,B-MISC,sentence#1246,True
31161,It,['it'],O,O,sentence#1247,True
31162,recorded,['recorded'],O,O,sentence#1247,True
31163,a,['a'],O,O,sentence#1247,True
31164,low,['low'],O,O,sentence#1247,True
31165,of,['of'],O,O,sentence#1247,True
31166,$,['$'],O,O,sentence#1247,True
31167,15.625,"['15', '.', '625']",O,O,sentence#1247,True
31168,and,['and'],O,O,sentence#1247,True
31169,a,['a'],O,O,sentence#1247,True
31170,high,['high'],O,O,sentence#1247,True
31171,of,['of'],O,O,sentence#1247,True
31172,$,['$'],O,O,sentence#1247,True
31173,15.725,"['15', '.', '72', '##5']",O,O,sentence#1247,True
31174,Its,['its'],O,O,sentence#1248,True
31175,previous,['previous'],O,O,sentence#1248,True
31176,close,['close'],O,O,sentence#1248,True
31177,on,['on'],O,O,sentence#1248,True
31178,Thursday,['thursday'],O,O,sentence#1248,True
31179,was,['was'],O,O,sentence#1248,True
31180,$,['$'],O,O,sentence#1248,True
31181,15.80,"['15', '.', '80']",O,O,sentence#1248,True
31182,One,['one'],O,O,sentence#1249,True
31183,Global,['global'],O,O,sentence#1249,True
31184,Depository,"['deposit', '##ory']",O,O,sentence#1249,True
31185,Receipt,['receipt'],O,O,sentence#1249,True
31186,represents,['represents'],O,O,sentence#1249,True
31187,10,['10'],O,O,sentence#1249,True
31188,common,['common'],O,O,sentence#1249,True
31189,shares,['shares'],O,O,sentence#1249,True
31190,--,"['-', '-']",O,O,sentence#1250,True
31191,Jakarta,['jakarta'],B-LOC,B-LOC,sentence#1250,True
31192,newsroom,"['news', '##room']",O,O,sentence#1250,True
31193,+6221,"['+', '62', '##21']",O,O,sentence#1250,True
31194,384-6364,"['38', '##4', '-', '63', '##64']",O,O,sentence#1250,True
31195,British,['british'],B-MISC,B-MISC,sentence#1250,True
31196,"""","['""']",O,O,sentence#1250,True
31197,Euro-sceptic,"['euro', '-', 'sc', '##ept', '##ic']",B-MISC,B-MISC,sentence#1250,True
31198,"""","['""']",O,O,sentence#1250,True
31199,says,['says'],O,O,sentence#1250,True
31200,Clarke,['clarke'],B-PER,B-PER,sentence#1250,True
31201,should,['should'],O,O,sentence#1250,True
31202,resign,['resign'],O,O,sentence#1250,True
31203,LONDON,['london'],B-LOC,B-LOC,sentence#1251,True
31204,1996-12-06,"['1996', '-', '12', '-', '06']",O,O,sentence#1251,True
31205,A,['a'],O,O,sentence#1251,True
31206,"""","['""']",O,O,sentence#1251,True
31207,Euro-sceptic,"['euro', '-', 'sc', '##ept', '##ic']",B-MISC,B-MISC,sentence#1251,True
31208,"""","['""']",O,O,sentence#1251,True
31209,member,['member'],O,O,sentence#1251,True
31210,of,['of'],O,O,sentence#1251,True
31211,the,['the'],O,O,sentence#1251,True
31212,ruling,['ruling'],O,O,sentence#1251,True
31213,Conservative,['conservative'],B-MISC,B-ORG,sentence#1251,False
31214,party,['party'],O,I-ORG,sentence#1251,False
31215,said,['said'],O,O,sentence#1251,True
31216,on,['on'],O,O,sentence#1251,True
31217,Thursday,['thursday'],O,O,sentence#1251,True
