,words,tokenised_words,true,pred,sentence,agreement
31315,of,['of'],O,O,sentence#1252,True
31316,the,['the'],O,O,sentence#1252,True
31317,exchequer,"['ex', '##che', '##quer']",O,B-ORG,sentence#1252,False
31318,was,['was'],O,O,sentence#1252,True
31319,the,['the'],O,O,sentence#1252,True
31320,only,['only'],O,O,sentence#1252,True
31321,way,['way'],O,O,sentence#1252,True
31322,to,['to'],O,O,sentence#1252,True
31323,make,['make'],O,O,sentence#1252,True
31324,the,['the'],O,O,sentence#1252,True
31325,Conservatives,"['conservative', '##s']",O,O,sentence#1252,True
31326,electable,"['elect', '##able']",O,O,sentence#1252,True
31327,in,['in'],O,O,sentence#1252,True
31328,a,['a'],O,O,sentence#1252,True
31329,general,['general'],O,O,sentence#1252,True
31330,election,['election'],O,O,sentence#1252,True
31331,which,['which'],O,O,sentence#1252,True
31332,must,['must'],O,O,sentence#1252,True
31333,take,['take'],O,O,sentence#1252,True
31334,place,['place'],O,O,sentence#1252,True
31335,by,['by'],O,O,sentence#1252,True
31336,May,['may'],O,O,sentence#1252,True
31337,next,['next'],O,O,sentence#1252,True
31338,year,['year'],O,O,sentence#1252,True
31339,"""","['""']",O,O,sentence#1253,True
31340,We,['we'],O,O,sentence#1253,True
31341,have,['have'],O,O,sentence#1253,True
31342,a,['a'],O,O,sentence#1253,True
31343,divided,['divided'],O,O,sentence#1253,True
31344,and,['and'],O,O,sentence#1253,True
31345,split,['split'],O,O,sentence#1253,True
31346,Cabinet,['cabinet'],B-ORG,O,sentence#1253,False
31347,This,['this'],O,O,sentence#1254,True
31348,cannot,['cannot'],O,O,sentence#1254,True
31349,endure,"['end', '##ure']",O,O,sentence#1254,True
31350,",","[',']",O,O,sentence#1254,True
31351,"""","['""']",O,O,sentence#1254,True
31352,Marlow,"['mar', '##low']",B-PER,B-PER,sentence#1254,True
31353,told,['told'],O,O,sentence#1254,True
31354,BBC,['bbc'],B-ORG,B-ORG,sentence#1254,True
31355,television,['television'],O,I-ORG,sentence#1254,False
31356,'s,"[""'"", 's']",O,O,sentence#1254,True
31357,Newsnight,"['news', '##night']",B-MISC,O,sentence#1254,False
31358,programme,['programme'],O,O,sentence#1254,True
31359,on,['on'],O,O,sentence#1254,True
31360,Thursday,['thursday'],O,O,sentence#1254,True
31361,"""","['""']",O,O,sentence#1255,True
31362,It,['it'],O,O,sentence#1255,True
31363,is,['is'],O,O,sentence#1255,True
31364,not,['not'],O,O,sentence#1255,True
31365,sustainable,['sustainable'],O,O,sentence#1255,True
31366,Kenneth,['kenneth'],B-PER,B-PER,sentence#1256,True
31367,Clarke,['clarke'],I-PER,I-PER,sentence#1256,True
31368,has,['has'],O,O,sentence#1256,True
31369,to,['to'],O,O,sentence#1256,True
31370,go,['go'],O,O,sentence#1256,True
31371,If,['if'],O,O,sentence#1257,True
31372,he,['he'],O,O,sentence#1257,True
31373,does,['does'],O,O,sentence#1257,True
31374,n't,"['n', ""'"", 't']",O,O,sentence#1257,True
31375,resign,"['res', '##ign']",O,O,sentence#1257,True
31376,",","[',']",O,O,sentence#1257,True
31377,the,['the'],O,O,sentence#1257,True
31378,prime,['prime'],O,O,sentence#1257,True
31379,minister,['minister'],O,O,sentence#1257,True
31380,has,['has'],O,O,sentence#1257,True
31381,got,['got'],O,O,sentence#1257,True
31382,to,['to'],O,O,sentence#1257,True
31383,fire,['fire'],O,O,sentence#1257,True
31384,him,['him'],O,O,sentence#1257,True
31385,"""","['""']",O,O,sentence#1258,True
31386,Marlow,"['mar', '##low']",B-PER,B-PER,sentence#1258,True
31387,'s,"[""'"", 's']",O,O,sentence#1258,True
31388,comment,['comment'],O,O,sentence#1258,True
31389,come,['come'],O,O,sentence#1258,True
31390,on,['on'],O,O,sentence#1258,True
31391,the,['the'],O,O,sentence#1258,True
31392,heels,"['heel', '##s']",O,O,sentence#1258,True
31393,of,['of'],O,O,sentence#1258,True
31394,speculation,"['spec', '##ulation']",O,O,sentence#1258,True
31395,that,['that'],O,O,sentence#1258,True
31396,Clarke,['clarke'],B-PER,B-PER,sentence#1258,True
31397,had,['had'],O,O,sentence#1258,True
31398,threatened,['threatened'],O,O,sentence#1258,True
31399,to,['to'],O,O,sentence#1258,True
31400,resign,"['res', '##ign']",O,O,sentence#1258,True
31401,if,['if'],O,O,sentence#1258,True
31402,the,['the'],O,O,sentence#1258,True
31403,government,['government'],O,O,sentence#1258,True
31404,changed,['changed'],O,O,sentence#1258,True
31405,its,['its'],O,O,sentence#1258,True
31406,"""","['""']",O,O,sentence#1258,True
31407,wait,['wait'],O,O,sentence#1258,True
31408,and,['and'],O,O,sentence#1258,True
31409,see,['see'],O,O,sentence#1258,True
31410,"""","['""']",O,O,sentence#1258,True
31411,policy,['policy'],O,O,sentence#1258,True
31412,on,['on'],O,O,sentence#1258,True
31413,a,['a'],O,O,sentence#1258,True
31414,single,['single'],O,O,sentence#1258,True
31415,currency,['currency'],O,O,sentence#1258,True
31416,and,['and'],O,O,sentence#1258,True
31417,declared,['declared'],O,O,sentence#1258,True
31418,it,['it'],O,O,sentence#1258,True
31419,would,['would'],O,O,sentence#1258,True
31420,not,['not'],O,O,sentence#1258,True
31421,sign,['sign'],O,O,sentence#1258,True
31422,up,['up'],O,O,sentence#1258,True
31423,for,['for'],O,O,sentence#1258,True
31424,the,['the'],O,O,sentence#1258,True
31425,currency,['currency'],O,O,sentence#1258,True
31426,in,['in'],O,O,sentence#1258,True
31427,the,['the'],O,O,sentence#1258,True
31428,next,['next'],O,O,sentence#1258,True
31429,Parliament,['parliament'],O,O,sentence#1258,True
31430,Clarke,['clarke'],B-PER,B-PER,sentence#1259,True
31431,denied,['denied'],O,O,sentence#1259,True
31432,on,['on'],O,O,sentence#1259,True
31433,Thursday,['thursday'],O,O,sentence#1259,True
31434,he,['he'],O,O,sentence#1259,True
31435,had,['had'],O,O,sentence#1259,True
31436,threatened,['threatened'],O,O,sentence#1259,True
31437,to,['to'],O,O,sentence#1259,True
31438,resign,"['res', '##ign']",O,O,sentence#1259,True
31439,and,['and'],O,O,sentence#1259,True
31440,said,['said'],O,O,sentence#1259,True
31441,his,['his'],O,O,sentence#1259,True
31442,position,['position'],O,O,sentence#1259,True
31443,on,['on'],O,O,sentence#1259,True
31444,the,['the'],O,O,sentence#1259,True
31445,single,['single'],O,O,sentence#1259,True
31446,currency,['currency'],O,O,sentence#1259,True
31447,was,['was'],O,O,sentence#1259,True
31448,in,['in'],O,O,sentence#1259,True
31449,tune,['tune'],O,O,sentence#1259,True
31450,with,['with'],O,O,sentence#1259,True
31451,that,['that'],O,O,sentence#1259,True
31452,of,['of'],O,O,sentence#1259,True
31453,Prime,['prime'],O,O,sentence#1259,True
31454,Minister,['minister'],O,O,sentence#1259,True
31455,John,['john'],B-PER,B-PER,sentence#1259,True
31456,Major,['major'],I-PER,I-PER,sentence#1259,True
31457,Major,['major'],B-PER,B-PER,sentence#1260,True
31458,told,['told'],O,O,sentence#1260,True
31459,parliament,['parliament'],O,O,sentence#1260,True
31460,on,['on'],O,O,sentence#1260,True
31461,Thursday,['thursday'],O,O,sentence#1260,True
31462,he,['he'],O,O,sentence#1260,True
31463,would,['would'],O,O,sentence#1260,True
31464,keep,['keep'],O,O,sentence#1260,True
31465,his,['his'],O,O,sentence#1260,True
31466,options,['options'],O,O,sentence#1260,True
31467,open,['open'],O,O,sentence#1260,True
31468,on,['on'],O,O,sentence#1260,True
31469,single-currency,"['single', '-', 'currency']",O,O,sentence#1260,True
31470,membership,['membership'],O,O,sentence#1260,True
31471,His,['his'],O,O,sentence#1261,True
31472,statement,['statement'],O,O,sentence#1261,True
31473,was,['was'],O,O,sentence#1261,True
31474,interpreted,['interpreted'],O,O,sentence#1261,True
31475,as,['as'],O,O,sentence#1261,True
31476,a,['a'],O,O,sentence#1261,True
31477,significant,['significant'],O,O,sentence#1261,True
31478,victory,['victory'],O,O,sentence#1261,True
31479,for,['for'],O,O,sentence#1261,True
31480,Clarke,['clarke'],B-PER,B-PER,sentence#1261,True
31481,and,['and'],O,O,sentence#1261,True
31482,fellow,['fellow'],O,O,sentence#1261,True
31483,pro-European,"['pro', '-', 'european']",B-MISC,B-MISC,sentence#1261,True
31484,Michael,['michael'],B-PER,B-PER,sentence#1261,True
31485,Heseltine,"['he', '##selt', '##ine']",I-PER,I-PER,sentence#1261,True
31486,",","[',']",O,O,sentence#1261,True
31487,deputy,['deputy'],O,O,sentence#1261,True
31488,prime,['prime'],O,O,sentence#1261,True
31489,minister,['minister'],O,O,sentence#1261,True
31490,Pro-European,"['pro', '-', 'european']",B-MISC,B-MISC,sentence#1262,True
31491,Conservative,['conservative'],B-MISC,O,sentence#1262,False
31492,MP,['mp'],O,O,sentence#1262,True
31493,Edwina,"['edwin', '##a']",B-PER,B-PER,sentence#1262,True
31494,Currie,"['cur', '##rie']",I-PER,I-PER,sentence#1262,True
31495,told,['told'],O,O,sentence#1262,True
31496,the,['the'],O,O,sentence#1262,True
31497,BBC,['bbc'],B-ORG,B-ORG,sentence#1262,True
31498,that,['that'],O,O,sentence#1262,True
31499,if,['if'],O,O,sentence#1262,True
31500,Clarke,['clarke'],B-PER,B-PER,sentence#1262,True
31501,resigned,['resigned'],O,O,sentence#1262,True
31502,",","[',']",O,O,sentence#1262,True
31503,other,['other'],O,O,sentence#1262,True
31504,ministers,['ministers'],O,O,sentence#1262,True
31505,would,['would'],O,O,sentence#1262,True
31506,go,['go'],O,O,sentence#1262,True
31507,with,['with'],O,O,sentence#1262,True
31508,him,['him'],O,O,sentence#1262,True
31509,Court,['court'],O,O,sentence#1263,True
31510,ejects,"['eje', '##cts']",O,O,sentence#1263,True
31511,head,['head'],O,O,sentence#1263,True
31512,of,['of'],O,O,sentence#1263,True
31513,Australian,['australian'],B-MISC,B-MISC,sentence#1263,True
31514,child-sex,"['child', '-', 'sex']",O,O,sentence#1263,True
31515,inquiry,['inquiry'],O,O,sentence#1263,True
31516,CANBERRA,['canberra'],B-LOC,B-LOC,sentence#1264,True
31517,1996-12-06,"['1996', '-', '12', '-', '06']",O,O,sentence#1264,True
31518,The,['the'],O,O,sentence#1264,True
31519,Australian,['australian'],B-MISC,B-MISC,sentence#1264,True
31520,opposition,['opposition'],O,O,sentence#1264,True
31521,on,['on'],O,O,sentence#1264,True
31522,Friday,['friday'],O,O,sentence#1264,True
31523,demanded,['demanded'],O,O,sentence#1264,True
31524,a,['a'],O,O,sentence#1264,True
31525,high-powered,"['high', '-', 'powered']",O,O,sentence#1264,True
31526,investigation,['investigation'],O,O,sentence#1264,True
31527,into,['into'],O,O,sentence#1264,True
31528,paedophilia,"['pa', '##edo', '##phi', '##lia']",O,O,sentence#1264,True
31529,in,['in'],O,O,sentence#1264,True
31530,the,['the'],O,O,sentence#1264,True
31531,Australian,['australian'],B-MISC,B-MISC,sentence#1264,True
31532,diplomatic,['diplomatic'],O,O,sentence#1264,True
31533,service,['service'],O,O,sentence#1264,True
31534,after,['after'],O,O,sentence#1264,True
31535,the,['the'],O,O,sentence#1264,True
31536,federal,['federal'],O,O,sentence#1264,True
31537,court,['court'],O,O,sentence#1264,True
31538,forced,['forced'],O,O,sentence#1264,True
31539,the,['the'],O,O,sentence#1264,True
31540,head,['head'],O,O,sentence#1264,True
31541,of,['of'],O,O,sentence#1264,True
31542,the,['the'],O,O,sentence#1264,True
31543,existing,['existing'],O,O,sentence#1264,True
31544,inquiry,['inquiry'],O,O,sentence#1264,True
31545,to,['to'],O,O,sentence#1264,True
31546,stand,['stand'],O,O,sentence#1264,True
31547,aside,['aside'],O,O,sentence#1264,True
31548,The,['the'],O,O,sentence#1265,True
31549,court,['court'],O,O,sentence#1265,True
31550,said,['said'],O,O,sentence#1265,True
31551,inquiry,['inquiry'],O,O,sentence#1265,True
31552,head,['head'],O,O,sentence#1265,True
31553,Chris,['chris'],B-PER,B-PER,sentence#1265,True
31554,Hunt,['hunt'],I-PER,I-PER,sentence#1265,True
31555,might,['might'],O,O,sentence#1265,True
31556,be,['be'],O,O,sentence#1265,True
31557,biased,"['bias', '##ed']",O,O,sentence#1265,True
31558,",","[',']",O,O,sentence#1265,True
31559,since,['since'],O,O,sentence#1265,True
31560,he,['he'],O,O,sentence#1265,True
31561,privately,['privately'],O,O,sentence#1265,True
31562,told,['told'],O,O,sentence#1265,True
31563,a,['a'],O,O,sentence#1265,True
31564,newspaper,['newspaper'],O,O,sentence#1265,True
31565,he,['he'],O,O,sentence#1265,True
31566,had,['had'],O,O,sentence#1265,True
31567,turned,['turned'],O,O,sentence#1265,True
31568,up,['up'],O,O,sentence#1265,True
31569,no,['no'],O,O,sentence#1265,True
31570,major,['major'],O,O,sentence#1265,True
31571,evidence,['evidence'],O,O,sentence#1265,True
31572,of,['of'],O,O,sentence#1265,True
31573,paedophile,"['pa', '##edo', '##phile']",O,O,sentence#1265,True
31574,activity,['activity'],O,O,sentence#1265,True
31575,",","[',']",O,O,sentence#1265,True
31576,even,['even'],O,O,sentence#1265,True
31577,though,['though'],O,O,sentence#1265,True
31578,he,['he'],O,O,sentence#1265,True
31579,still,['still'],O,O,sentence#1265,True
31580,had,['had'],O,O,sentence#1265,True
31581,months,['months'],O,O,sentence#1265,True
31582,',"[""'""]",O,O,sentence#1265,True
31583,of,['of'],O,O,sentence#1265,True
31584,investigation,['investigation'],O,O,sentence#1265,True
31585,before,['before'],O,O,sentence#1265,True
31586,him,['him'],O,O,sentence#1265,True
31587,"""","['""']",O,O,sentence#1266,True
31588,Today,['today'],O,O,sentence#1266,True
31589,we,['we'],O,O,sentence#1266,True
31590,are,['are'],O,O,sentence#1266,True
31591,left,['left'],O,O,sentence#1266,True
31592,with,['with'],O,O,sentence#1266,True
31593,a,['a'],O,O,sentence#1266,True
31594,ruinous,"['ruin', '##ous']",O,O,sentence#1266,True
31595,wreck,['wreck'],O,O,sentence#1266,True
31596,beyond,['beyond'],O,O,sentence#1266,True
31597,salvage,"['salva', '##ge']",O,O,sentence#1266,True
31598,and,['and'],O,O,sentence#1266,True
31599,a,['a'],O,O,sentence#1266,True
31600,continuing,['continuing'],O,O,sentence#1266,True
31601,pall,"['pal', '##l']",O,O,sentence#1266,True
31602,of,['of'],O,O,sentence#1266,True
31603,doubt,['doubt'],O,O,sentence#1266,True
31604,and,['and'],O,O,sentence#1266,True
31605,suspicion,"['sus', '##pic', '##ion']",O,O,sentence#1266,True
31606,hanging,['hanging'],O,O,sentence#1266,True
31607,over,['over'],O,O,sentence#1266,True
31608,our,['our'],O,O,sentence#1266,True
31609,diplomatic,['diplomatic'],O,O,sentence#1266,True
31610,service,['service'],O,O,sentence#1266,True
31611,",","[',']",O,O,sentence#1266,True
31612,"""","['""']",O,O,sentence#1266,True
31613,opposition,['opposition'],O,O,sentence#1266,True
31614,foreign,['foreign'],O,O,sentence#1266,True
31615,affairs,['affairs'],O,O,sentence#1266,True
31616,spokesman,"['spoke', '##sman']",O,O,sentence#1266,True
31617,Laurie,['laurie'],B-PER,B-PER,sentence#1266,True
31618,Brereton,"['br', '##eret', '##on']",I-PER,I-PER,sentence#1266,True
31619,said,['said'],O,O,sentence#1266,True
31620,But,['but'],O,O,sentence#1267,True
31621,the,['the'],O,O,sentence#1267,True
31622,government,['government'],O,O,sentence#1267,True
31623,responded,['responded'],O,O,sentence#1267,True
31624,by,['by'],O,O,sentence#1267,True
31625,pressing,"['pressi', '##ng']",O,O,sentence#1267,True
31626,ahead,['ahead'],O,O,sentence#1267,True
31627,with,['with'],O,O,sentence#1267,True
31628,the,['the'],O,O,sentence#1267,True
31629,original,['original'],O,O,sentence#1267,True
31630,inquiry,['inquiry'],O,O,sentence#1267,True
31631,",","[',']",O,O,sentence#1267,True
31632,established,['established'],O,O,sentence#1267,True
31633,in,['in'],O,O,sentence#1267,True
31634,May,['may'],O,O,sentence#1267,True
31635,",","[',']",O,O,sentence#1267,True
31636,appointing,"['app', '##oin', '##ting']",O,O,sentence#1267,True
31637,a,['a'],O,O,sentence#1267,True
31638,new,['new'],O,O,sentence#1267,True
31639,head,['head'],O,O,sentence#1267,True
31640,to,['to'],O,O,sentence#1267,True
31641,lead,['lead'],O,O,sentence#1267,True
31642,it,['it'],O,O,sentence#1267,True
31643,Critics,['critics'],O,O,sentence#1268,True
31644,say,['say'],O,O,sentence#1268,True
31645,that,['that'],O,O,sentence#1268,True
31646,if,['if'],O,O,sentence#1268,True
31647,there,['there'],O,O,sentence#1268,True
31648,were,['were'],O,O,sentence#1268,True
31649,many,['many'],O,O,sentence#1268,True
31650,paedophiles,"['pa', '##edo', '##phile', '##s']",O,O,sentence#1268,True
31651,in,['in'],O,O,sentence#1268,True
31652,senior,['senior'],O,O,sentence#1268,True
31653,posts,['posts'],O,O,sentence#1268,True
31654,in,['in'],O,O,sentence#1268,True
31655,the,['the'],O,O,sentence#1268,True
31656,Foreign,['foreign'],B-ORG,O,sentence#1268,False
31657,Affairs,['affairs'],I-ORG,O,sentence#1268,False
31658,Department,['department'],I-ORG,O,sentence#1268,False
31659,then,['then'],O,O,sentence#1268,True
31660,a,['a'],O,O,sentence#1268,True
31661,secret,['secret'],O,O,sentence#1268,True
31662,inquiry,['inquiry'],O,O,sentence#1268,True
31663,would,['would'],O,O,sentence#1268,True
31664,be,['be'],O,O,sentence#1268,True
31665,open,['open'],O,O,sentence#1268,True
31666,to,['to'],O,O,sentence#1268,True
31667,internal,['internal'],O,O,sentence#1268,True
31668,influence,['influence'],O,O,sentence#1268,True
31669,and,['and'],O,O,sentence#1268,True
31670,would,['would'],O,O,sentence#1268,True
31671,become,['become'],O,O,sentence#1268,True
31672,a,['a'],O,O,sentence#1268,True
31673,public,['public'],O,O,sentence#1268,True
31674,service,['service'],O,O,sentence#1268,True
31675,whitewash,"['white', '##was', '##h']",O,O,sentence#1268,True
31676,Accordingly,"['according', '##ly']",O,O,sentence#1269,True
31677,",","[',']",O,O,sentence#1269,True
31678,they,['they'],O,O,sentence#1269,True
31679,demand,['demand'],O,O,sentence#1269,True
31680,an,['an'],O,O,sentence#1269,True
31681,open,['open'],O,O,sentence#1269,True
31682,investigation,['investigation'],O,O,sentence#1269,True
31683,A,['a'],O,O,sentence#1270,True
31684,spokesman,"['spoke', '##sman']",O,O,sentence#1270,True
31685,for,['for'],O,O,sentence#1270,True
31686,Foreign,['foreign'],B-ORG,O,sentence#1270,False
31687,Affairs,['affairs'],I-ORG,O,sentence#1270,False
31688,Minister,['minister'],O,O,sentence#1270,True
31689,Alexander,['alexander'],B-PER,B-PER,sentence#1270,True
31690,Downer,"['down', '##er']",I-PER,I-PER,sentence#1270,True
31691,said,['said'],O,O,sentence#1270,True
31692,the,['the'],O,O,sentence#1270,True
31693,appointment,['appointment'],O,O,sentence#1270,True
31694,of,['of'],O,O,sentence#1270,True
31695,a,['a'],O,O,sentence#1270,True
31696,new,['new'],O,O,sentence#1270,True
31697,inquiry,['inquiry'],O,O,sentence#1270,True
31698,head,['head'],O,O,sentence#1270,True
31699,",","[',']",O,O,sentence#1270,True
31700,administrative,['administrative'],O,O,sentence#1270,True
31701,law,['law'],O,O,sentence#1270,True
31702,expert,['expert'],O,O,sentence#1270,True
31703,Pamela,['pamela'],B-PER,B-PER,sentence#1270,True
31704,O'Neil,"['o', ""'"", 'neil']",I-PER,I-PER,sentence#1270,True
31705,",","[',']",O,O,sentence#1270,True
31706,showed,['showed'],O,O,sentence#1270,True
31707,the,['the'],O,O,sentence#1270,True
31708,government,['government'],O,O,sentence#1270,True
31709,'s,"[""'"", 's']",O,O,sentence#1270,True
31710,commitment,['commitment'],O,O,sentence#1270,True
31711,to,['to'],O,O,sentence#1270,True
31712,pursue,['pursue'],O,O,sentence#1270,True
31713,the,['the'],O,O,sentence#1270,True
31714,matter,['matter'],O,O,sentence#1270,True
31715,A,['a'],O,O,sentence#1271,True
31716,report,['report'],O,O,sentence#1271,True
31717,is,['is'],O,O,sentence#1271,True
31718,due,['due'],O,O,sentence#1271,True
31719,in,['in'],O,O,sentence#1271,True
31720,May,['may'],O,O,sentence#1271,True
31721,next,['next'],O,O,sentence#1271,True
31722,year,['year'],O,O,sentence#1271,True
31723,One,['one'],O,O,sentence#1272,True
31724,Australian,['australian'],B-MISC,B-MISC,sentence#1272,True
