,words,preprocessed_words,tokenised_words,pre_tok_words,true,pred,sentence,agreement
23163,تقدم,تقدم,['تقدم'],['تقدم'],O,O,sentence#895,True
23164,في,في,['في'],['في'],O,O,sentence#895,True
23165,بعض,بعض,['بعض'],['بعض'],O,O,sentence#895,True
23166,القضايا,ال+ قضايا,"['القض', '##ايا']","['ال+', 'قضايا']",O,O,sentence#895,True
23167,لكن,لكن,['لكن'],['لكن'],O,O,sentence#895,True
23168,لم,لم,['لم'],['لم'],O,O,sentence#895,True
23169,يتم,يتم,['يتم'],['يتم'],O,O,sentence#895,True
23170,التوصل,ال+ توصل,"['التو', '##صل']","['ال+', 'توصل']",O,O,sentence#895,True
23171,لاتفاق,ل+ اتفاق,"['لاتف', '##اق']","['ل+', 'اتفاق']",O,O,sentence#895,True
23172,بشأن,ب+ شأن,"['بش', '##أن']","['ب+', 'شأن']",O,O,sentence#895,True
23173,المسألة,ال+ مسأل +ة,"['الم', '##س', '##أل', '##ة']","['ال+', 'مسأل', '+ة']",O,O,sentence#895,True
23174,الأساسية,ال+ أساسي +ة,"['الأ', '##ساس', '##ية']","['ال+', 'أساسي', '+ة']",O,O,sentence#895,True
23175,وهي,و+ هي,['وهي'],"['و+', 'هي']",O,O,sentence#895,True
23176,وقف,وقف,['وقف'],['وقف'],O,O,sentence#895,True
23177,تخصيب,تخصيب,['تخصيب'],['تخصيب'],O,O,sentence#895,True
23178,اليورانيوم,ال+ يورانيوم,"['الي', '##وران', '##يو', '##م']","['ال+', 'يورانيوم']",B-MISC,B-MISC,sentence#895,True
23179,"""","""","['""']","['""']",O,O,sentence#896,True
23180,الولايات,ال+ ولاي +ات,"['الو', '##لاي', '##ات']","['ال+', 'ولاي', '+ات']",B-LOC,B-LOC,sentence#896,True
23181,المتحدة,ال+ متحد +ة,"['المت', '##حد', '##ة']","['ال+', 'متحد', '+ة']",I-LOC,I-LOC,sentence#896,True
23182,فترى,ف+ ترى,"['فتر', '##ى']","['ف+', 'ترى']",O,O,sentence#896,True
23183,أنها,أن +ها,['أنها'],"['أن', '+ها']",O,O,sentence#896,True
23184,حققت,حقق +ت,"['حقق', '##ت']","['حقق', '+ت']",O,O,sentence#896,True
23185,تقدما,تقدم +ا,"['تقدم', '##ا']","['تقدم', '+ا']",O,O,sentence#896,True
23186,جيدا,جيد +ا,"['جيد', '##ا']","['جيد', '+ا']",O,O,sentence#896,True
23187,في,في,['في'],['في'],O,O,sentence#896,True
23188,حشد,حشد,['حشد'],['حشد'],O,O,sentence#896,True
23189,تأييد,تأييد,['تأييد'],['تأييد'],O,O,sentence#896,True
23190,الدول,ال+ دول,"['الد', '##ول']","['ال+', 'دول']",O,O,sentence#896,True
23191,الكبرى,ال+ كبرى,"['الك', '##برى']","['ال+', 'كبرى']",O,O,sentence#896,True
23192,لقائمة,ل+ قائم +ة,"['لقائ', '##مة']","['ل+', 'قائم', '+ة']",O,O,sentence#896,True
23193,العقوبات,ال+ عقوب +ات,"['الع', '##قو', '##بات']","['ال+', 'عقوب', '+ات']",O,O,sentence#896,True
23194,المقترح,ال+ مقترح,"['المق', '##ترح']","['ال+', 'مقترح']",O,O,sentence#896,True
23195,أن,أن,['أن'],['أن'],O,O,sentence#896,True
23196,يفرضها,يفرض +ها,"['يفرض', '##ها']","['يفرض', '+ها']",O,O,sentence#896,True
23197,مجلس,مجلس,['مجلس'],['مجلس'],B-ORG,B-ORG,sentence#896,True
23198,الأمن,ال+ أمن,"['الأ', '##من']","['ال+', 'أمن']",I-ORG,I-ORG,sentence#896,True
23199,على,على,['على'],['على'],O,O,sentence#896,True
23200,طهران,طهران,['طهران'],['طهران'],B-LOC,B-LOC,sentence#896,True
23201,من,من,['من'],['من'],O,O,sentence#897,True
23202,مسؤول,مسؤول,['مسؤول'],['مسؤول'],O,O,sentence#897,True
23203,بالخارجية,ب+ ال+ خارجي +ة,"['بال', '##خارجي', '##ة']","['ب+', 'ال+', 'خارجي', '+ة']",O,O,sentence#897,True
23204,الأميركية,ال+ أميركي +ة,"['الأمير', '##كية']","['ال+', 'أميركي', '+ة']",O,O,sentence#897,True
23205,أن,أن,['أن'],['أن'],O,O,sentence#897,True
23206,نيكولاس,نيكولاس,['نيكولاس'],['نيكولاس'],B-PERS,B-PERS,sentence#897,True
23207,بيرنز,بيرنز,['بيرنز'],['بيرنز'],I-PERS,I-PERS,sentence#897,True
23208,مساعد,مساعد,['مساعد'],['مساعد'],O,O,sentence#897,True
23209,وزيرة,وزير +ة,"['وزير', '##ة']","['وزير', '+ة']",O,O,sentence#897,True
23210,الخارجية,ال+ خارجي +ة,"['الخ', '##ارج', '##ية']","['ال+', 'خارجي', '+ة']",O,O,sentence#897,True
23211,أجرى,أجرى,['أجرى'],['أجرى'],O,O,sentence#897,True
23212,مشاورات,مشاور +ات,"['مشاور', '##ات']","['مشاور', '+ات']",O,O,sentence#897,True
23213,مع,مع,['مع'],['مع'],O,O,sentence#897,True
23214,مسؤولين,مسؤول +ين,"['مسؤولي', '##ن']","['مسؤول', '+ين']",O,O,sentence#897,True
23215,من,من,['من'],['من'],O,O,sentence#897,True
23216,الدول,ال+ دول,"['الد', '##ول']","['ال+', 'دول']",O,O,sentence#897,True
23217,الأربع,ال+ أربع,"['الأر', '##بع']","['ال+', 'أربع']",O,O,sentence#897,True
23218,الأخرى,ال+ أخرى,"['الأ', '##خر', '##ى']","['ال+', 'أخرى']",O,O,sentence#897,True
23219,الدائمة,ال+ دائم +ة,"['الد', '##ائمة']","['ال+', 'دائم', '+ة']",O,O,sentence#897,True
23220,العضوية,ال+ عضوي +ة,"['الع', '##ضوي', '##ة']","['ال+', 'عضوي', '+ة']",O,O,sentence#897,True
23221,بمجلس,ب+ مجلس,"['بمج', '##لس']","['ب+', 'مجلس']",B-ORG,B-ORG,sentence#897,True
23222,الأمن,ال+ أمن,"['الأ', '##من']","['ال+', 'أمن']",I-ORG,I-ORG,sentence#897,True
23223,إضافة,إضاف +ة,['إضافة'],"['إضاف', '+ة']",O,O,sentence#897,True
23224,لألمانية,ل+ ألماني +ة,"['لأل', '##ماني', '##ة']","['ل+', 'ألماني', '+ة']",O,O,sentence#897,True
23225,حول,حول,['حول'],['حول'],O,O,sentence#897,True
23226,نوع,نوع,['نوع'],['نوع'],O,O,sentence#897,True
23227,العقوبات,ال+ عقوب +ات,"['الع', '##قو', '##بات']","['ال+', 'عقوب', '+ات']",O,O,sentence#897,True
23228,طفلة,طفل +ة,"['طفل', '##ة']","['طفل', '+ة']",O,O,sentence#898,True
23229,خاصة,خاص +ة,"['خاص', '##ة']","['خاص', '+ة']",O,O,sentence#898,True
23230,وأوضح,و+ أوضح,"['وأ', '##وضح']","['و+', 'أوضح']",O,O,sentence#898,True
23231,المسؤول,ال+ مسؤول,"['الم', '##س', '##ؤول']","['ال+', 'مسؤول']",O,O,sentence#898,True
23232,الذي,الذي,['الذي'],['الذي'],O,O,sentence#898,True
23233,رفض,رفض,['رفض'],['رفض'],O,O,sentence#898,True
23234,الكشف,ال+ كشف,"['الك', '##شف']","['ال+', 'كشف']",O,O,sentence#898,True
23235,عن,عن,['عن'],['عن'],O,O,sentence#898,True
23236,اسمه,اسم +ه,"['اسم', '##ه']","['اسم', '+ه']",O,O,sentence#898,True
23237,أن,أن,['أن'],['أن'],O,O,sentence#898,True
23238,هذه,هذه,['هذه'],['هذه'],O,O,sentence#898,True
23239,المشاورات,ال+ مشاور +ات,"['الم', '##شا', '##ورات']","['ال+', 'مشاور', '+ات']",O,O,sentence#898,True
23240,جرت,جر +ت,"['جر', '##ت']","['جر', '+ت']",O,O,sentence#898,True
23241,بالتزامن,ب+ ال+ تزامن,"['بال', '##تز', '##امن']","['ب+', 'ال+', 'تزامن']",O,O,sentence#898,True
23242,مع,مع,['مع'],['مع'],O,O,sentence#898,True
23243,مفاوضات,مفاوض +ات,"['مفاوض', '##ات']","['مفاوض', '+ات']",O,O,sentence#898,True
23244,سولانا,سولانا,['سولانا'],['سولانا'],B-PERS,B-PERS,sentence#898,True
23245,ومسؤول,و+ مسؤول,"['ومس', '##ؤول']","['و+', 'مسؤول']",O,O,sentence#898,True
23246,الملف,ال+ ملف,"['الم', '##لف']","['ال+', 'ملف']",O,O,sentence#898,True
23247,النووي,ال+ نووي,"['الن', '##وو', '##ي']","['ال+', 'نووي']",O,O,sentence#898,True
23248,الإيراني,ال+ إيراني,"['الإ', '##يران', '##ي']","['ال+', 'إيراني']",O,O,sentence#898,True
23249,علي,علي,['علي'],['علي'],O,B-PERS,sentence#898,False
23250,لاريجاني,لاريجاني,['لاريجاني'],['لاريجاني'],B-PERS,I-PERS,sentence#898,False
23251,الأسبوع,ال+ أسبوع,"['الأ', '##سبو', '##ع']","['ال+', 'أسبوع']",O,O,sentence#898,True
23252,الماضي,ال+ ماضي,"['الما', '##ضي']","['ال+', 'ماضي']",O,O,sentence#898,True
23253,في,في,['في'],['في'],O,O,sentence#898,True
23254,برلين,برلين,['برلين'],['برلين'],B-LOC,B-LOC,sentence#898,True
23255,للتبني,ل+ ال+ تبني,"['ل', '##لت', '##بن', '##ي']","['ل+', 'ال+', 'تبني']",O,O,sentence#899,True
23256,المصدر,ال+ مصدر,"['الم', '##صدر']","['ال+', 'مصدر']",O,O,sentence#899,True
23257,الأميركي,ال+ أميركي,"['الأمير', '##كي']","['ال+', 'أميركي']",O,O,sentence#899,True
23258,إنه,إن +ه,['إنه'],"['إن', '+ه']",O,O,sentence#899,True
23259,لن,لن,['لن'],['لن'],O,O,sentence#899,True
23260,يكون,يكون,['يكون'],['يكون'],O,O,sentence#899,True
23261,من,من,['من'],['من'],O,O,sentence#899,True
23262,الصعب,ال+ صعب,"['الص', '##عب']","['ال+', 'صعب']",O,O,sentence#899,True
23263,الاتفاق,ال+ اتفاق,"['الا', '##تف', '##اق']","['ال+', 'اتفاق']",O,O,sentence#899,True
23264,على,على,['على'],['على'],O,O,sentence#899,True
23265,قائمة,قائم +ة,"['قائم', '##ة']","['قائم', '+ة']",O,O,sentence#899,True
23266,العقوبات,ال+ عقوب +ات,"['الع', '##قو', '##بات']","['ال+', 'عقوب', '+ات']",O,O,sentence#899,True
23267,في,في,['في'],['في'],O,O,sentence#899,True
23268,ضوء,ضوء,['ضوء'],['ضوء'],O,O,sentence#899,True
23269,التقدم,ال+ تقدم,"['التق', '##دم']","['ال+', 'تقدم']",O,O,sentence#899,True
23270,الذي,الذي,['الذي'],['الذي'],O,O,sentence#899,True
23271,تحقق,تحقق,['تحقق'],['تحقق'],O,O,sentence#899,True
23272,مؤخرا,مؤخر +ا,"['مؤخر', '##ا']","['مؤخر', '+ا']",O,O,sentence#899,True
23273,الذي,الذي,['الذي'],['الذي'],O,O,sentence#900,True
23274,واشنطن,واشنطن,['واشنطن'],['واشنطن'],B-LOC,B-LOC,sentence#900,True
23275,تشديد,تشديد,['تشديد'],['تشديد'],O,O,sentence#900,True
23276,العقوبات,ال+ عقوب +ات,"['الع', '##قو', '##بات']","['ال+', 'عقوب', '+ات']",O,O,sentence#900,True
23277,لتؤتي,ل+ تؤتي,"['لت', '##ؤ', '##تي']","['ل+', 'تؤتي']",O,O,sentence#900,True
23278,ثمارها,ثمار +ها,"['ثمار', '##ها']","['ثمار', '+ها']",O,O,sentence#900,True
23279,وتقترح,و+ تقترح,"['وت', '##قت', '##رح']","['و+', 'تقترح']",O,O,sentence#900,True
23280,أن,أن,['أن'],['أن'],O,O,sentence#900,True
23281,تشمل,تشمل,['تشمل'],['تشمل'],O,O,sentence#900,True
23282,المواد,ال+ مواد,"['الم', '##واد']","['ال+', 'مواد']",O,O,sentence#900,True
23283,والمعدات,و+ ال+ معد +ات,"['والم', '##عد', '##ات']","['و+', 'ال+', 'معد', '+ات']",O,O,sentence#900,True
23284,"""","""","['""']","['""']",O,O,sentence#900,True
23285,ذات,ذات,['ذات'],['ذات'],O,O,sentence#900,True
23286,الاستخدام,ال+ استخدام,"['الا', '##ست', '##خدام']","['ال+', 'استخدام']",O,O,sentence#900,True
23287,المزدوج,ال+ مزدوج,"['الم', '##زد', '##وج']","['ال+', 'مزدوج']",O,O,sentence#900,True
23288,"""","""","['""']","['""']",O,O,sentence#900,True
23289,والتي,و+ التي,"['والت', '##ي']","['و+', 'التي']",O,O,sentence#900,True
23290,يمكن,يمكن,['يمكن'],['يمكن'],O,O,sentence#900,True
23291,الاستفادة,ال+ استفاد +ة,"['الا', '##ست', '##فاد', '##ة']","['ال+', 'استفاد', '+ة']",O,O,sentence#900,True
23292,منها,من +ها,"['منه', '##ا']","['من', '+ها']",O,O,sentence#900,True
23293,في,في,['في'],['في'],O,O,sentence#900,True
23294,البرامج,ال+ برامج,"['البر', '##امج']","['ال+', 'برامج']",O,O,sentence#900,True
23295,النووي,ال+ نووي,"['الن', '##وو', '##ي']","['ال+', 'نووي']",O,O,sentence#900,True
23296,،,،,['،'],['،'],O,O,sentence#900,True
23297,إضافة,إضاف +ة,['إضافة'],"['إضاف', '+ة']",O,O,sentence#900,True
23298,إلى,إلى,['إلى'],['إلى'],O,O,sentence#900,True
23299,تجميد,تجميد,['تجميد'],['تجميد'],O,O,sentence#900,True
23300,للأرصدة,ل+ ال+ أرصد +ة,"['ل', '##ل', '##أر', '##صد', '##ة']","['ل+', 'ال+', 'أرصد', '+ة']",O,O,sentence#900,True
23301,وفرض,و+ فرض,"['وفر', '##ض']","['و+', 'فرض']",O,O,sentence#900,True
23302,حظر,حظر,['حظر'],['حظر'],O,O,sentence#900,True
23303,للسفر,ل+ ال+ سفر,"['ل', '##لسف', '##ر']","['ل+', 'ال+', 'سفر']",O,O,sentence#900,True
23304,على,على,['على'],['على'],O,O,sentence#900,True
23305,المسؤولين,ال+ مسؤول +ين,"['الم', '##س', '##ؤولي', '##ن']","['ال+', 'مسؤول', '+ين']",O,O,sentence#900,True
23306,الإيرانيين,ال+ إيراني +ين,"['الإ', '##يران', '##يي', '##ن']","['ال+', 'إيراني', '+ين']",O,O,sentence#900,True
23307,المرتبطين,ال+ مرتبط +ين,"['المر', '##تبط', '##ين']","['ال+', 'مرتبط', '+ين']",O,O,sentence#900,True
23308,بالبرنامج,ب+ ال+ برنامج,"['بال', '##برنامج']","['ب+', 'ال+', 'برنامج']",O,O,sentence#900,True
23309,النووي,ال+ نووي,"['الن', '##وو', '##ي']","['ال+', 'نووي']",O,O,sentence#900,True
23310,العالمية,ال+ عالمي +ة,"['الع', '##الم', '##ية']","['ال+', 'عالمي', '+ة']",I-MISC,O,sentence#901,False
23311,المرجح,ال+ مرجح,"['المر', '##جح']","['ال+', 'مرجح']",O,O,sentence#901,True
23312,أن,أن,['أن'],['أن'],O,O,sentence#901,True
23313,يعقد,يعقد,['يعقد'],['يعقد'],O,O,sentence#901,True
23314,وزراء,وزراء,['وزراء'],['وزراء'],O,O,sentence#901,True
23315,خارجية,خارجي +ة,"['خارجي', '##ة']","['خارجي', '+ة']",O,O,sentence#901,True
23316,الدول,ال+ دول,"['الد', '##ول']","['ال+', 'دول']",O,O,sentence#901,True
23317,الست,ال+ ست,"['الس', '##ت']","['ال+', 'ست']",O,O,sentence#901,True
23318,الكبرى,ال+ كبرى,"['الك', '##برى']","['ال+', 'كبرى']",O,O,sentence#901,True
23319,اجتماعا,اجتماع +ا,"['اجتماع', '##ا']","['اجتماع', '+ا']",O,O,sentence#901,True
23320,في,في,['في'],['في'],O,O,sentence#901,True
23321,أوروبا,أوروبا,['أوروبا'],['أوروبا'],B-LOC,B-LOC,sentence#901,True
23322,نهاية,نهاي +ة,['نهاية'],"['نهاي', '+ة']",O,O,sentence#901,True
23323,الأسبوع,ال+ أسبوع,"['الأ', '##سبو', '##ع']","['ال+', 'أسبوع']",O,O,sentence#901,True
23324,الجاري,ال+ جاري,"['الج', '##اري']","['ال+', 'جاري']",O,O,sentence#901,True
23325,يحدد,يحدد,['يحدد'],['يحدد'],O,O,sentence#901,True
23326,الجدول,ال+ جدول,"['الج', '##دو', '##ل']","['ال+', 'جدول']",O,O,sentence#901,True
23327,الزمني,ال+ زمني,"['الزم', '##ني']","['ال+', 'زمني']",O,O,sentence#901,True
23328,للمضي,ل+ ال+ مضي,"['ل', '##لم', '##ضي']","['ل+', 'ال+', 'مضي']",O,O,sentence#901,True
23329,قدما,قدم +ا,"['قدم', '##ا']","['قدم', '+ا']",O,O,sentence#901,True
23330,في,في,['في'],['في'],O,O,sentence#901,True
23331,استصدار,استصدار,['استصدار'],['استصدار'],O,O,sentence#901,True
23332,قرار,قرار,['قرار'],['قرار'],O,O,sentence#901,True
23333,العقوبات,ال+ عقوب +ات,"['الع', '##قو', '##بات']","['ال+', 'عقوب', '+ات']",O,O,sentence#901,True
23334,الألمان,ال+ ألمان,"['الأ', '##لمان']","['ال+', 'ألمان']",O,O,sentence#902,True
23335,واشنطن,واشنطن,['واشنطن'],['واشنطن'],B-LOC,B-LOC,sentence#902,True
23336,أن,أن,['أن'],['أن'],O,O,sentence#902,True
23337,سولانا,سولانا,['سولانا'],['سولانا'],B-PERS,B-PERS,sentence#902,True
23338,فشل,فشل,['فشل'],['فشل'],O,O,sentence#902,True
23339,حتى,حتى,['حتى'],['حتى'],O,O,sentence#902,True
23340,الآن,الآن,['الآن'],['الآن'],O,O,sentence#902,True
23341,في,في,['في'],['في'],O,O,sentence#902,True
23342,تحقيق,تحقيق,['تحقيق'],['تحقيق'],O,O,sentence#902,True
23343,تقدم,تقدم,['تقدم'],['تقدم'],O,O,sentence#902,True
23344,قبل,قبل,['قبل'],['قبل'],O,O,sentence#902,True
23345,نهاية,نهاي +ة,['نهاية'],"['نهاي', '+ة']",O,O,sentence#902,True
23346,المهلة,ال+ مهل +ة,"['الم', '##هل', '##ة']","['ال+', 'مهل', '+ة']",O,O,sentence#902,True
23347,التي,التي,['التي'],['التي'],O,O,sentence#902,True
23348,منحت,منح +ت,['منحت'],"['منح', '+ت']",O,O,sentence#902,True
23349,له,ل+ +ه,['له'],"['ل+', '+ه']",O,O,sentence#902,True
23350,لإقناع,ل+ إقناع,"['لإ', '##قن', '##اع']","['ل+', 'إقناع']",O,O,sentence#902,True
23351,الإيرانيين,ال+ إيراني +ين,"['الإ', '##يران', '##يي', '##ن']","['ال+', 'إيراني', '+ين']",O,O,sentence#902,True
23352,بوقف,ب+ وقف,"['بوق', '##ف']","['ب+', 'وقف']",O,O,sentence#902,True
23353,التخصيب,ال+ تخصيب,"['الت', '##خصي', '##ب']","['ال+', 'تخصيب']",O,O,sentence#902,True
23354,بعدما,بعدما,['بعدما'],['بعدما'],O,O,sentence#903,True
23355,وزيرة,وزير +ة,"['وزير', '##ة']","['وزير', '+ة']",O,O,sentence#903,True
23356,الخارجية,ال+ خارجي +ة,"['الخ', '##ارج', '##ية']","['ال+', 'خارجي', '+ة']",O,O,sentence#903,True
23357,الأميركية,ال+ أميركي +ة,"['الأمير', '##كية']","['ال+', 'أميركي', '+ة']",O,O,sentence#903,True
