,words,preprocessed_words,tokenised_words,pre_tok_words,true,pred,sentence,agreement,model_name,preprocessing
21062,كثيري,"['كثير', '##ي']","['كثير', '##ي']","['كثير', '##ي']",O,O,sentence#837,True,mbert,without_preprocessing
21063,الزعيمان,"['ال', '##ز', '##عيم', '##ان']","['ال', '##ز', '##عيم', '##ان']","['ال', '##ز', '##عيم', '##ان']",O,O,sentence#837,True,mbert,without_preprocessing
21064,التحركات,"['ال', '##ت', '##حركات']","['ال', '##ت', '##حركات']","['ال', '##ت', '##حركات']",O,O,sentence#837,True,mbert,without_preprocessing
21065,والخطوات,"['و', '##ال', '##خط', '##وات']","['و', '##ال', '##خط', '##وات']","['و', '##ال', '##خط', '##وات']",O,O,sentence#837,True,mbert,without_preprocessing
21066,التي,['التي'],['التي'],['التي'],O,O,sentence#837,True,mbert,without_preprocessing
21067,ستتخذ,"['س', '##ت', '##ت', '##خذ']","['س', '##ت', '##ت', '##خذ']","['س', '##ت', '##ت', '##خذ']",O,O,sentence#837,True,mbert,without_preprocessing
21068,في,['في'],['في'],['في'],O,O,sentence#837,True,mbert,without_preprocessing
21069,المرحلة,['المرحلة'],['المرحلة'],['المرحلة'],O,O,sentence#837,True,mbert,without_preprocessing
21070,المقبلة,"['ال', '##م', '##قبل', '##ة']","['ال', '##م', '##قبل', '##ة']","['ال', '##م', '##قبل', '##ة']",O,O,sentence#837,True,mbert,without_preprocessing
21071,لدفع,"['ل', '##دف', '##ع']","['ل', '##دف', '##ع']","['ل', '##دف', '##ع']",O,O,sentence#837,True,mbert,without_preprocessing
21072,العملية,['العملية'],['العملية'],['العملية'],O,O,sentence#837,True,mbert,without_preprocessing
21073,السلمية,"['ال', '##سل', '##مية']","['ال', '##سل', '##مية']","['ال', '##سل', '##مية']",O,O,sentence#837,True,mbert,without_preprocessing
21074,وقال,['وقال'],['وقال'],['وقال'],O,O,sentence#838,True,mbert,without_preprocessing
21075,اكدا,"['ا', '##كد', '##ا']","['ا', '##كد', '##ا']","['ا', '##كد', '##ا']",O,O,sentence#838,True,mbert,without_preprocessing
21076,أهمية,['اهمية'],['اهمية'],['اهمية'],O,O,sentence#838,True,mbert,without_preprocessing
21077,العمل,['العمل'],['العمل'],['العمل'],O,O,sentence#838,True,mbert,without_preprocessing
21078,على,['على'],['على'],['على'],O,O,sentence#838,True,mbert,without_preprocessing
21079,استئنافها,"['است', '##ينا', '##فه', '##ا']","['است', '##ينا', '##فه', '##ا']","['است', '##ينا', '##فه', '##ا']",O,O,sentence#838,True,mbert,without_preprocessing
21080,بين,['بين'],['بين'],['بين'],O,O,sentence#838,True,mbert,without_preprocessing
21081,الجانبين,"['ال', '##جانب', '##ين']","['ال', '##جانب', '##ين']","['ال', '##جانب', '##ين']",O,O,sentence#838,True,mbert,without_preprocessing
21082,الفلسطيني,"['الف', '##لس', '##طين', '##ي']","['الف', '##لس', '##طين', '##ي']","['الف', '##لس', '##طين', '##ي']",O,O,sentence#838,True,mbert,without_preprocessing
21083,والاسرائيلي,"['والا', '##سر', '##ايي', '##لي']","['والا', '##سر', '##ايي', '##لي']","['والا', '##سر', '##ايي', '##لي']",O,O,sentence#838,True,mbert,without_preprocessing
21084,استنادا,"['است', '##نا', '##دا']","['است', '##نا', '##دا']","['است', '##نا', '##دا']",O,O,sentence#838,True,mbert,without_preprocessing
21085,الى,['الى'],['الى'],['الى'],O,O,sentence#838,True,mbert,without_preprocessing
21086,قرارات,"['قرار', '##ات']","['قرار', '##ات']","['قرار', '##ات']",O,O,sentence#838,True,mbert,without_preprocessing
21087,الشرعية,"['ال', '##شر', '##عية']","['ال', '##شر', '##عية']","['ال', '##شر', '##عية']",O,O,sentence#838,True,mbert,without_preprocessing
21088,الدولية,['الدولية'],['الدولية'],['الدولية'],O,O,sentence#838,True,mbert,without_preprocessing
21089,ومبادرة,"['و', '##م', '##باد', '##رة']","['و', '##م', '##باد', '##رة']","['و', '##م', '##باد', '##رة']",O,O,sentence#838,True,mbert,without_preprocessing
21090,السلام,['السلام'],['السلام'],['السلام'],O,O,sentence#838,True,mbert,without_preprocessing
21091,العربية,['العربية'],['العربية'],['العربية'],O,O,sentence#838,True,mbert,without_preprocessing
21092,التي,['التي'],['التي'],['التي'],O,O,sentence#838,True,mbert,without_preprocessing
21093,تتضمن,"['ت', '##تضمن']","['ت', '##تضمن']","['ت', '##تضمن']",O,O,sentence#838,True,mbert,without_preprocessing
21094,اقامة,"['ا', '##قامة']","['ا', '##قامة']","['ا', '##قامة']",O,O,sentence#838,True,mbert,without_preprocessing
21095,الدولة,['الدولة'],['الدولة'],['الدولة'],O,O,sentence#838,True,mbert,without_preprocessing
21096,الفلسطينية,['الفلسطينية'],['الفلسطينية'],['الفلسطينية'],O,O,sentence#838,True,mbert,without_preprocessing
21097,القابلة,"['ال', '##قابل', '##ة']","['ال', '##قابل', '##ة']","['ال', '##قابل', '##ة']",O,O,sentence#838,True,mbert,without_preprocessing
21098,للحياة,"['ل', '##لح', '##يا', '##ة']","['ل', '##لح', '##يا', '##ة']","['ل', '##لح', '##يا', '##ة']",O,O,sentence#838,True,mbert,without_preprocessing
21099,والتي,['والتي'],['والتي'],['والتي'],O,O,sentence#838,True,mbert,without_preprocessing
21100,تعيش,['تعيش'],['تعيش'],['تعيش'],O,O,sentence#838,True,mbert,without_preprocessing
21101,بامن,"['با', '##من']","['با', '##من']","['با', '##من']",O,O,sentence#838,True,mbert,without_preprocessing
21102,وسلام,"['و', '##سل', '##ام']","['و', '##سل', '##ام']","['و', '##سل', '##ام']",O,O,sentence#838,True,mbert,without_preprocessing
21103,الى,['الى'],['الى'],['الى'],O,O,sentence#838,True,mbert,without_preprocessing
21104,جانب,['جانب'],['جانب'],['جانب'],O,O,sentence#838,True,mbert,without_preprocessing
21105,اسرائيل,['اسراييل'],['اسراييل'],['اسراييل'],B-LOC,B-LOC,sentence#838,True,mbert,without_preprocessing
21106,المائة,"['ال', '##ماية']","['ال', '##ماية']","['ال', '##ماية']",O,O,sentence#839,True,mbert,without_preprocessing
21107,الزعيمان,"['ال', '##ز', '##عيم', '##ان']","['ال', '##ز', '##عيم', '##ان']","['ال', '##ز', '##عيم', '##ان']",O,O,sentence#839,True,mbert,without_preprocessing
21108,المجتمع,['المجتمع'],['المجتمع'],['المجتمع'],O,O,sentence#839,True,mbert,without_preprocessing
21109,الدولي,['الدولي'],['الدولي'],['الدولي'],O,O,sentence#839,True,mbert,without_preprocessing
21110,الى,['الى'],['الى'],['الى'],O,O,sentence#839,True,mbert,without_preprocessing
21111,مواصلة,"['م', '##وا', '##صلة']","['م', '##وا', '##صلة']","['م', '##وا', '##صلة']",O,O,sentence#839,True,mbert,without_preprocessing
21112,تقديم,['تقديم'],['تقديم'],['تقديم'],O,O,sentence#839,True,mbert,without_preprocessing
21113,المساعدات,"['ال', '##مس', '##اعد', '##ات']","['ال', '##مس', '##اعد', '##ات']","['ال', '##مس', '##اعد', '##ات']",O,O,sentence#839,True,mbert,without_preprocessing
21114,الاقتصادية,['الاقتصادية'],['الاقتصادية'],['الاقتصادية'],O,O,sentence#839,True,mbert,without_preprocessing
21115,للشعب,"['ل', '##ل', '##ش', '##عب']","['ل', '##ل', '##ش', '##عب']","['ل', '##ل', '##ش', '##عب']",O,O,sentence#839,True,mbert,without_preprocessing
21116,الفلسطيني,"['الف', '##لس', '##طين', '##ي']","['الف', '##لس', '##طين', '##ي']","['الف', '##لس', '##طين', '##ي']",O,O,sentence#839,True,mbert,without_preprocessing
21117,الذي,['الذي'],['الذي'],['الذي'],O,O,sentence#839,True,mbert,without_preprocessing
21118,يمر,"['ي', '##مر']","['ي', '##مر']","['ي', '##مر']",O,O,sentence#839,True,mbert,without_preprocessing
21119,بظروف,"['ب', '##ظر', '##وف']","['ب', '##ظر', '##وف']","['ب', '##ظر', '##وف']",O,O,sentence#839,True,mbert,without_preprocessing
21120,معيشية,"['مع', '##يش', '##ية']","['مع', '##يش', '##ية']","['مع', '##يش', '##ية']",O,O,sentence#839,True,mbert,without_preprocessing
21121,صعبة,"['ص', '##عبة']","['ص', '##عبة']","['ص', '##عبة']",O,O,sentence#839,True,mbert,without_preprocessing
21122,جراء,"['ج', '##راء']","['ج', '##راء']","['ج', '##راء']",O,O,sentence#839,True,mbert,without_preprocessing
21123,توقف,"['تو', '##قف']","['تو', '##قف']","['تو', '##قف']",O,O,sentence#839,True,mbert,without_preprocessing
21124,المساعدات,"['ال', '##مس', '##اعد', '##ات']","['ال', '##مس', '##اعد', '##ات']","['ال', '##مس', '##اعد', '##ات']",O,O,sentence#839,True,mbert,without_preprocessing
21125,واستمرار,"['و', '##است', '##مر', '##ار']","['و', '##است', '##مر', '##ار']","['و', '##است', '##مر', '##ار']",O,O,sentence#839,True,mbert,without_preprocessing
21126,سياسة,"['سي', '##اس', '##ة']","['سي', '##اس', '##ة']","['سي', '##اس', '##ة']",O,O,sentence#839,True,mbert,without_preprocessing
21127,الحصار,"['ال', '##ح', '##صار']","['ال', '##ح', '##صار']","['ال', '##ح', '##صار']",O,O,sentence#839,True,mbert,without_preprocessing
21128,التي,['التي'],['التي'],['التي'],O,O,sentence#839,True,mbert,without_preprocessing
21129,تتبعها,"['تتبع', '##ها']","['تتبع', '##ها']","['تتبع', '##ها']",O,O,sentence#839,True,mbert,without_preprocessing
21130,السلطات,"['ال', '##سل', '##طات']","['ال', '##سل', '##طات']","['ال', '##سل', '##طات']",O,O,sentence#839,True,mbert,without_preprocessing
21131,الاسرائيلية,"['الاسر', '##ايي', '##لية']","['الاسر', '##ايي', '##لية']","['الاسر', '##ايي', '##لية']",O,O,sentence#839,True,mbert,without_preprocessing
21132,كل,['كل'],['كل'],['كل'],O,O,sentence#840,True,mbert,without_preprocessing
21133,جلالة,"['ج', '##لال', '##ة']","['ج', '##لال', '##ة']","['ج', '##لال', '##ة']",O,O,sentence#840,True,mbert,without_preprocessing
21134,الملك,['الملك'],['الملك'],['الملك'],O,O,sentence#840,True,mbert,without_preprocessing
21135,عبدالله,['عبدالله'],['عبدالله'],['عبدالله'],B-PERS,B-PERS,sentence#840,True,mbert,without_preprocessing
21136,الثاني,['الثاني'],['الثاني'],['الثاني'],I-PERS,I-PERS,sentence#840,True,mbert,without_preprocessing
21137,وفخامة,"['و', '##ف', '##خ', '##امة']","['و', '##ف', '##خ', '##امة']","['و', '##ف', '##خ', '##امة']",O,O,sentence#840,True,mbert,without_preprocessing
21138,الرئيس,['الرييس'],['الرييس'],['الرييس'],O,O,sentence#840,True,mbert,without_preprocessing
21139,المصري,['المصري'],['المصري'],['المصري'],O,O,sentence#840,True,mbert,without_preprocessing
21140,عن,['عن'],['عن'],['عن'],O,O,sentence#840,True,mbert,without_preprocessing
21141,دعمهما,"['د', '##عم', '##هما']","['د', '##عم', '##هما']","['د', '##عم', '##هما']",O,O,sentence#840,True,mbert,without_preprocessing
21142,ومساندتهما,"['و', '##مس', '##اند', '##تهم', '##ا']","['و', '##مس', '##اند', '##تهم', '##ا']","['و', '##مس', '##اند', '##تهم', '##ا']",O,O,sentence#840,True,mbert,without_preprocessing
21143,للشعب,"['ل', '##ل', '##ش', '##عب']","['ل', '##ل', '##ش', '##عب']","['ل', '##ل', '##ش', '##عب']",O,O,sentence#840,True,mbert,without_preprocessing
21144,اللبناني,"['ال', '##لب', '##نان', '##ي']","['ال', '##لب', '##نان', '##ي']","['ال', '##لب', '##نان', '##ي']",O,O,sentence#840,True,mbert,without_preprocessing
21145,لتجاوز,"['ل', '##تج', '##او', '##ز']","['ل', '##تج', '##او', '##ز']","['ل', '##تج', '##او', '##ز']",O,O,sentence#840,True,mbert,without_preprocessing
21146,اثار,['اثار'],['اثار'],['اثار'],O,O,sentence#840,True,mbert,without_preprocessing
21147,الحرب,['الحرب'],['الحرب'],['الحرب'],O,O,sentence#840,True,mbert,without_preprocessing
21148,ودعمهما,"['و', '##دعم', '##هما']","['و', '##دعم', '##هما']","['و', '##دعم', '##هما']",O,O,sentence#840,True,mbert,without_preprocessing
21149,لجهود,"['ل', '##جه', '##ود']","['ل', '##جه', '##ود']","['ل', '##جه', '##ود']",O,O,sentence#840,True,mbert,without_preprocessing
21150,الحكومة,['الحكومة'],['الحكومة'],['الحكومة'],O,O,sentence#840,True,mbert,without_preprocessing
21151,اللبنانية,"['ال', '##لب', '##نان', '##ية']","['ال', '##لب', '##نان', '##ية']","['ال', '##لب', '##نان', '##ية']",O,O,sentence#840,True,mbert,without_preprocessing
21152,في,['في'],['في'],['في'],O,O,sentence#840,True,mbert,without_preprocessing
21153,عملية,['عملية'],['عملية'],['عملية'],O,O,sentence#840,True,mbert,without_preprocessing
21154,اعادة,['اعادة'],['اعادة'],['اعادة'],O,O,sentence#840,True,mbert,without_preprocessing
21155,الاعمار,"['الا', '##عم', '##ار']","['الا', '##عم', '##ار']","['الا', '##عم', '##ار']",O,O,sentence#840,True,mbert,without_preprocessing
21156,لسيارات,"['ل', '##سي', '##ارات']","['ل', '##سي', '##ارات']","['ل', '##سي', '##ارات']",O,O,sentence#841,True,mbert,without_preprocessing
21157,الزعيمان,"['ال', '##ز', '##عيم', '##ان']","['ال', '##ز', '##عيم', '##ان']","['ال', '##ز', '##عيم', '##ان']",O,O,sentence#841,True,mbert,without_preprocessing
21158,من,['من'],['من'],['من'],O,O,sentence#841,True,mbert,without_preprocessing
21159,التداعيات,"['ال', '##ت', '##دا', '##عي', '##ات']","['ال', '##ت', '##دا', '##عي', '##ات']","['ال', '##ت', '##دا', '##عي', '##ات']",O,O,sentence#841,True,mbert,without_preprocessing
21160,الخطيرة,"['ال', '##خط', '##يرة']","['ال', '##خط', '##يرة']","['ال', '##خط', '##يرة']",O,O,sentence#841,True,mbert,without_preprocessing
21161,للوضع,"['ل', '##لو', '##ضع']","['ل', '##لو', '##ضع']","['ل', '##لو', '##ضع']",O,O,sentence#841,True,mbert,without_preprocessing
21162,الامني,"['الامن', '##ي']","['الامن', '##ي']","['الامن', '##ي']",O,O,sentence#841,True,mbert,without_preprocessing
21163,في,['في'],['في'],['في'],O,O,sentence#841,True,mbert,without_preprocessing
21164,العراق,['العراق'],['العراق'],['العراق'],B-LOC,B-LOC,sentence#841,True,mbert,without_preprocessing
21165,هذا,['هذا'],['هذا'],['هذا'],O,O,sentence#842,True,mbert,without_preprocessing
21166,مؤكدين,"['م', '##وك', '##دين']","['م', '##وك', '##دين']","['م', '##وك', '##دين']",O,O,sentence#842,True,mbert,without_preprocessing
21167,دعمهما,"['د', '##عم', '##هما']","['د', '##عم', '##هما']","['د', '##عم', '##هما']",O,O,sentence#842,True,mbert,without_preprocessing
21168,للحكومة,"['ل', '##لح', '##كو', '##مة']","['ل', '##لح', '##كو', '##مة']","['ل', '##لح', '##كو', '##مة']",O,O,sentence#842,True,mbert,without_preprocessing
21169,العراقية,['العراقية'],['العراقية'],['العراقية'],O,O,sentence#842,True,mbert,without_preprocessing
21170,في,['في'],['في'],['في'],O,O,sentence#842,True,mbert,without_preprocessing
21171,جهودها,"['ج', '##هود', '##ها']","['ج', '##هود', '##ها']","['ج', '##هود', '##ها']",O,O,sentence#842,True,mbert,without_preprocessing
21172,لتثبيت,"['ل', '##ت', '##ث', '##بيت']","['ل', '##ت', '##ث', '##بيت']","['ل', '##ت', '##ث', '##بيت']",O,O,sentence#842,True,mbert,without_preprocessing
21173,الامن,['الامن'],['الامن'],['الامن'],O,O,sentence#842,True,mbert,without_preprocessing
21174,وترسيخ,"['و', '##تر', '##سي', '##خ']","['و', '##تر', '##سي', '##خ']","['و', '##تر', '##سي', '##خ']",O,O,sentence#842,True,mbert,without_preprocessing
